status,device_id,location,machine,product,category,transaction,transdate,type,rcoil,rprice,rqty,mcoil,mprice,mqty,linetotal,transtotal,prcd_date
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Ice Breakers Ice Cubes - PepperMint,Food,15070357761,2022-05-05,Credit,155,5.0,1,155,5.0,1,5.0,5.0,2022-05-05
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Go Paks,Food,15070370393,2022-05-05,Cash,150,3.0,1,150,3.0,1,3.0,3.0,2022-05-05
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Raspberry,Non Carbonated,15070889986,2022-05-05,Cash,143,2.5,1,143,2.5,1,2.5,2.5,2022-05-05
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Bai Antioxidant - Tanzania Lemon Super Tea,Non Carbonated,15070976678,2022-05-05,Cash,145,2.75,1,145,2.75,1,2.75,2.75,2022-05-05
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15071035655,2022-05-05,Credit,131,2.0,1,131,2.0,1,2.0,2.0,2022-05-05
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Peach Tea,Non Carbonated,15071353503,2022-05-05,Cash,147,2.5,1,147,2.5,1,2.5,2.5,2022-05-05
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15071380883,2022-05-05,Credit,158,2.0,1,158,2.0,1,2.0,2.0,2022-05-05
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15071386783,2022-05-05,Credit,142,1.5,1,142,1.5,1,1.5,1.5,2022-05-05
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,CheezIt - Original,Food,15071524146,2022-05-05,Cash,123,1.25,1,123,1.25,1,1.25,1.25,2022-05-05
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Coca Cola - Zero Sugar,Carbonated,15071613928,2022-05-05,Credit,140,1.5,1,140,1.5,1,1.5,3.0,2022-05-05
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Miss Vickie's Potato Chip - Sea Salt Original,Food,15071613928,2022-05-05,Credit,114,1.5,1,114,1.5,1,1.5,3.0,2022-05-05
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutri Grain Apple Cinnamon,Food,15071924513,2022-05-05,Cash,137,1.5,1,137,1.5,1,1.5,1.5,2022-05-05
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Newtons Fig Bar,Food,15071925568,2022-05-05,Cash,136,1.5,1,136,1.5,1,1.5,1.5,2022-05-05
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water - Pineapple,Carbonated,15073523403,2022-05-06,Credit,140,1.5,1,140,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,15073888232,2022-05-06,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300320692,EB Public Library,EB Public Library x1380,V8 Vegetable Juice - Original,Non Carbonated,15074475618,2022-05-06,Cash,141,2.0,1,141,2.0,1,2.0,2.0,2022-05-06
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Genius Keto Bar - Chocolate Dream,Food,15074951729,2022-05-06,Credit,136,2.0,1,136,2.0,1,2.0,3.5,2022-05-06
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water - Pineapple,Carbonated,15074951729,2022-05-06,Credit,140,1.5,1,140,1.5,1,1.5,3.5,2022-05-06
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water - Pineapple,Carbonated,15075007442,2022-05-06,Cash,140,1.5,1,140,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Spindrift - Sparkling Water - Pineapple,Carbonated,15075008896,2022-05-06,Cash,140,1.5,1,140,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Seapoint Farms Dry Roasted Edamame - Wasabi,Food,15075016341,2022-05-06,Cash,122,2.5,1,122,2.5,1,2.5,2.5,2022-05-06
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Kinder - Bueno - Crispy Creamy Chocolate,Food,15075042789,2022-05-06,Cash,139,2.0,1,139,2.0,1,2.0,2.0,2022-05-06
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,RXBAR - Protein Bar - Peanut Butter,Food,15075225965,2022-05-06,Cash,131,2.0,1,131,2.0,1,2.0,2.0,2022-05-06
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15075236428,2022-05-06,Cash,132,2.0,1,132,2.0,1,2.0,2.0,2022-05-06
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Jalapeno,Food,15075297353,2022-05-06,Cash,113,1.5,1,113,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Belvita Snack Packs - Blueberry,Food,15075401488,2022-05-06,Credit,138,1.5,1,138,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Newtons Fig Bar,Food,15075590919,2022-05-06,Cash,136,1.5,1,136,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Snapple Diet Tea - Peach Tea,Non Carbonated,15075683663,2022-05-06,Cash,143,2.5,1,143,2.5,1,2.5,2.5,2022-05-06
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis - Hot Chilli Pepper & Lime,Food,15075687437,2022-05-06,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15075777800,2022-05-06,Credit,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15076527642,2022-05-06,Credit,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - Original,Food,15076532203,2022-05-06,Credit,125,1.25,1,125,1.25,1,1.25,1.25,2022-05-06
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,BodyArmor LYTE - Strawberry Lemonade,Water,15076568358,2022-05-06,Credit,145,2.75,1,145,2.75,1,2.75,2.75,2022-05-06
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Pop Corners - Sea Salt,Food,15076587802,2022-05-06,Cash,113,1.5,1,113,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutri Grain Apple Cinnamon,Food,15076587513,2022-05-06,Cash,135,1.5,1,135,1.5,1,1.5,1.5,2022-05-06
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,15078084820,2022-05-07,Cash,121,2.0,1,121,2.0,1,2.0,2.0,2022-05-07
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,15078092982,2022-05-07,Cash,121,2.0,1,121,2.0,1,2.0,2.0,2022-05-07
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - White Cheddar,Food,15078617509,2022-05-07,Credit,113,1.5,1,113,1.5,1,1.5,1.5,2022-05-07
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15078671942,2022-05-07,Cash,134,2.0,1,134,2.0,1,2.0,2.0,2022-05-07
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Keep Healthy - Chocolate Fudge,Food,15079001163,2022-05-07,Cash,132,2.0,1,132,2.0,1,2.0,2.0,2022-05-07
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,15079005603,2022-05-07,Cash,121,2.0,1,121,2.0,1,2.0,2.0,2022-05-07
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,CheezIt - White Cheddar,Food,15079016575,2022-05-07,Cash,121,1.25,1,121,1.25,1,1.25,1.25,2022-05-07
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - SnickerDoodle,Food,15079119824,2022-05-07,Credit,157,3.0,1,157,3.0,1,3.0,3.0,2022-05-07
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Bubly - Cherry,Carbonated,15079443220,2022-05-07,Credit,140,1.5,1,140,1.5,1,1.5,1.5,2022-05-07
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15079442000,2022-05-07,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-07
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15079728145,2022-05-07,Credit,138,2.0,1,138,2.0,1,2.0,2.0,2022-05-07
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,KitKat - Crisp Wafers,Food,15079745792,2022-05-07,Credit,130,2.0,2,130,2.0,2,4.0,5.5,2022-05-07
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,SunChips Multigrain - Original,Food,15079745792,2022-05-07,Credit,112,1.5,1,112,1.5,1,1.5,5.5,2022-05-07
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15079846267,2022-05-07,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-05-07
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15079848801,2022-05-07,Credit,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-07
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Vitamin Water - Squeezed Lemonade,Water,15079869003,2022-05-07,Credit,147,2.75,1,147,2.75,1,2.75,2.75,2022-05-07
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Oreo Mini,Food,15079880950,2022-05-07,Cash,122,2.0,1,122,2.0,1,2.0,2.0,2022-05-07
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15079984684,2022-05-07,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-07
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt Original,Food,15079993392,2022-05-07,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-05-07
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15079996434,2022-05-07,Cash,147,2.75,1,147,2.75,1,2.75,2.75,2022-05-07
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15080052946,2022-05-07,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-07
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Miss Vickie's Potato Chip - Sea Salt Original,Food,15081388928,2022-05-08,Cash,113,1.5,1,113,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - Spicy Queso,Food,15081541674,2022-05-08,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,BodyArmor LYTE - Strawberry Lemonade,Water,15081631738,2022-05-08,Credit,145,2.75,1,145,2.75,1,2.75,2.75,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Takis - Hot Chilli Pepper & Lime,Food,15081654802,2022-05-08,Cash,114,1.5,1,114,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Genius Keto Bar - Chocolate Dream,Food,15081666052,2022-05-08,Credit,136,2.0,1,136,2.0,1,2.0,2.0,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - Spicy Queso,Food,15081670180,2022-05-08,Cash,112,1.5,1,112,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Coca Cola - Zero Sugar,Carbonated,15081744782,2022-05-08,Credit,142,1.5,2,142,1.5,2,3.0,3.0,2022-05-08
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Poland Springs Water,Water,15081764307,2022-05-08,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Kinder - Bueno - Crispy Creamy Chocolate,Food,15081820468,2022-05-08,Cash,135,2.0,1,135,2.0,1,2.0,2.0,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Genius Keto Bar - Chocolate Dream,Food,15081834199,2022-05-08,Cash,136,2.0,1,136,2.0,1,2.0,2.0,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15081994479,2022-05-08,Cash,146,3.5,1,146,3.5,1,3.5,3.5,2022-05-08
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis - Hot Chilli Pepper & Lime,Food,15082184423,2022-05-08,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Takis - Hot Chilli Pepper & Lime,Food,15082191092,2022-05-08,Cash,124,1.5,1,124,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15082237986,2022-05-08,Cash,122,1.25,1,122,1.25,1,1.25,1.25,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15082243596,2022-05-08,Cash,158,2.0,1,158,2.0,1,2.0,2.0,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Raspberry,Non Carbonated,15082265701,2022-05-08,Credit,147,2.5,1,147,2.5,1,2.5,2.5,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Kinder - Bueno - Crispy Creamy Chocolate,Food,15082268749,2022-05-08,Credit,135,2.0,1,135,2.0,1,2.0,2.0,2022-05-08
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Takis - Hot Chilli Pepper & Lime,Food,15082271932,2022-05-08,Credit,114,1.5,1,114,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Spindrift - Sparkling Water  Lime,Carbonated,15082323208,2022-05-08,Credit,141,1.5,1,141,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Spindrift - Sparkling Water  Lime,Carbonated,15082324651,2022-05-08,Credit,141,1.5,1,141,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15082478194,2022-05-08,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Takis - Hot Chilli Pepper & Lime,Food,15082478368,2022-05-08,Cash,123,1.5,1,123,1.5,1,1.5,1.5,2022-05-08
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,KitKat - Crisp Wafers,Food,15082530805,2022-05-08,Credit,135,2.0,1,135,2.0,1,2.0,2.0,2022-05-08
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,RXBAR - Protein Bar - Chocolate Sea Salt,Food,15084101314,2022-05-09,Cash,133,2.0,1,133,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Wonderful Pistachios - Variety,Food,15084429932,2022-05-09,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Wonderful Pistachios - Variety,Food,15084751108,2022-05-09,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Wonderful Pistachios - Variety,Food,15085132414,2022-05-09,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15085478972,2022-05-09,Cash,122,1.25,1,122,1.25,1,1.25,1.25,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15085613363,2022-05-09,Credit,132,2.0,1,132,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Iberia Coconut Water,Non Carbonated,15085710762,2022-05-09,Credit,140,2.0,1,140,2.0,1,2.0,4.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Wonderful Pistachios - Variety,Food,15085710762,2022-05-09,Credit,134,2.0,1,134,2.0,1,2.0,4.0,2022-05-09
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutri Grain Apple Cinnamon,Food,15085799497,2022-05-09,Credit,135,1.5,1,135,1.5,1,1.5,2.75,2022-05-09
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chum Fruit Bites - Mango/Strawberry,Food,15085799497,2022-05-09,Credit,132,1.25,1,132,1.25,1,1.25,2.75,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - White Cheddar,Food,15085832612,2022-05-09,Cash,124,1.25,1,124,1.25,1,1.25,1.25,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,15085834709,2022-05-09,Cash,121,2.0,1,121,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Kinder - Bueno - Crispy Creamy Chocolate,Food,15085839179,2022-05-09,Cash,135,2.0,1,135,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15085937831,2022-05-09,Cash,122,1.25,1,122,1.25,1,1.25,1.25,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Robert Irvine's - Fit Crunch -  Chocolate Pea,Food,15085975286,2022-05-09,Cash,131,2.0,1,131,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,15086079153,2022-05-09,Cash,110,1.5,1,110,1.5,1,1.5,1.5,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Cheddar Sour Cream and Onion,Food,15086082764,2022-05-09,Cash,125,1.5,1,125,1.5,1,1.5,1.5,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Miss Vickie's Potato Chip - Sea Salt & Vinega,Food,15086246220,2022-05-09,Credit,110,1.5,1,110,1.5,1,1.5,3.0,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Cheddar Sour Cream and Onion,Food,15086246220,2022-05-09,Credit,125,1.5,1,125,1.5,1,1.5,3.0,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Wonderful Pistachios - Variety,Food,15086263041,2022-05-09,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15086670377,2022-05-09,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15086967375,2022-05-09,Credit,146,3.5,1,146,3.5,1,3.5,3.5,2022-05-09
Processed,VJ300320611,Brunswick Sq Mall,BSQ Mall x1366 - ATT,Vitamin Water - XXX Acai BB Pomegranate,Water,15087443433,2022-05-09,Credit,147,2.75,1,147,2.75,1,2.75,2.75,2022-05-09
Processed,VJ300205292,Brunswick Sq Mall,BSQ Mall x1364 - Zales,Monster Energy Original,Carbonated,15087013305,2022-05-09,Cash,146,3.0,1,146,3.0,1,3.0,3.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Starbucks Doubleshot Energy - Mocha,Non Carbonated,15087197350,2022-05-09,Credit,146,3.5,1,146,3.5,1,3.5,3.5,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Genius Keto Bar - Chocolate Dream,Food,15087525471,2022-05-09,Credit,136,2.0,1,136,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Belvita Snack Packs - Blueberry,Food,15087277780,2022-05-09,Credit,138,1.5,1,138,1.5,1,1.5,1.5,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15087550890,2022-05-09,Credit,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15087292329,2022-05-09,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,V8 Vegetable Juice - Original,Non Carbonated,15087445646,2022-05-09,Credit,141,2.0,1,141,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,15087455301,2022-05-09,Credit,121,2.0,1,121,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Belvita Snack Packs - Blueberry,Food,15087456962,2022-05-09,Credit,125,1.25,1,125,1.25,1,1.25,1.25,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snyder's of Hanover Pretzel Pieces - Hot Buff,Food,15087580964,2022-05-09,Cash,121,2.0,1,121,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Snapple Diet Tea - Lemon,Non Carbonated,15087588964,2022-05-09,Cash,143,2.5,1,143,2.5,1,2.5,2.5,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Seapoint Farms Dry Roasted Edamame - Wasabi,Food,15087594149,2022-05-09,Credit,133,2.5,1,133,2.5,1,2.5,2.5,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Lenny & Larrys - Chocolate Chip,Food,15087664002,2022-05-09,Cash,158,2.0,1,158,2.0,1,2.0,2.0,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Belvita Snack Packs - Blueberry,Food,15087668156,2022-05-09,Cash,125,1.25,1,125,1.25,1,1.25,1.25,2022-05-09
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15087699719,2022-05-09,Cash,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-09
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,CheezIt - Cheddar Sour Cream and Onion,Food,15090024569,2022-05-10,Credit,125,1.5,1,125,1.5,1,1.5,1.5,2022-05-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,CheezIt - Go Paks,Food,15090207053,2022-05-10,Credit,150,3.0,1,150,3.0,1,3.0,3.0,2022-05-10
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Nutri Grain Apple Cinnamon,Food,15090614028,2022-05-10,Cash,137,1.5,1,137,1.5,1,1.5,1.5,2022-05-10
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Wonderful Pistachios - Variety,Food,15090699658,2022-05-10,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-05-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15090903168,2022-05-10,Credit,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Genius Keto Bar - Chocolate Dream,Food,15091112168,2022-05-10,Credit,136,2.0,1,136,2.0,1,2.0,2.0,2022-05-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Poland Springs Water,Water,15091078701,2022-05-10,Credit,144,1.5,1,144,1.5,1,1.5,1.5,2022-05-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15091365086,2022-05-10,Credit,122,1.25,1,122,1.25,1,1.25,1.25,2022-05-10
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Good Health Veggie Stix - Zesty Ranch,Food,15091387112,2022-05-10,Credit,110,1.5,1,110,1.5,1,1.5,2.75,2022-05-10
Processed,VJ300320609,GuttenPlans,GuttenPlans x1367,Chum Fruit Bites - Mango/Strawberry,Food,15091387112,2022-05-10,Credit,132,1.25,1,132,1.25,1,1.25,2.75,2022-05-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15091374638,2022-05-10,Credit,122,1.25,1,122,1.25,1,1.25,1.25,2022-05-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Pop Corners - White Cheddar,Food,15091378584,2022-05-10,Credit,113,1.5,1,113,1.5,1,1.5,1.5,2022-05-10
Processed,VJ300320686,Earle Asphalt,Earle Asphalt x1371,Wonderful Pistachios - Variety,Food,15091717024,2022-05-10,Cash,138,2.0,1,138,2.0,1,2.0,2.0,2022-05-10
Processed,VJ300320692,EB Public Library,EB Public Library x1380,Goldfish Baked - Cheddar,Food,15092068185,2022-05-10,Cash,122,1.25,1,122,1.25,1,1.25,1.25,2022-05-10
